pin_id,node_id,image_url,image_width,image_height,available_sizes,description,title,link,pin_url,board_name,pinner_username,dominant_color,is_story_pin,local_image_path
134545107613324249,UGluOjEzNDU0NTEwNzYxMzMyNDI0OQ==,https://i.pinimg.com/originals/6c/f7/39/6cf7394407616b05f23addc043a38ac9.jpg,1080,1920,170x|236x|474x|736x|orig,,details⭐️,,https://www.pinterest.com/pin/134545107613324249/,Story,mmbvideos3,#9c976c,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_134545107613324249.jpg
442056519677280609,UGluOjQ0MjA1NjUxOTY3NzI4MDYwOQ==,https://i.pinimg.com/originals/40/fe/13/40fe1361ede9c2f20408c806a800855e.png,1000,1500,170x|236x|474x|736x|orig,New York FW 2019 Street Style: Margaret Zhang - STYLE DU MONDE | Street Style Street Fashion Photos Margaret Zhang,,https://www.styledumonde.com/2019/12/new-york-fw-2019-street-style-margaret-zhang-cowboy-boots/,https://www.pinterest.com/pin/442056519677280609/,Street Style,lynniebinnyface,#7e7978,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_442056519677280609.png
1053631275316008843,UGluOjEwNTM2MzEyNzUzMTYwMDg4NDM=,https://i.pinimg.com/originals/c9/85/5c/c9855c89f976b714fe8f99c9cfe657a0.jpg,1080,1894,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/1053631275316008843/,Favs,selahlims17,#6e5a51,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_1053631275316008843.jpg
938437641099900118,UGluOjkzODQzNzY0MTA5OTkwMDExOA==,https://i.pinimg.com/originals/a5/8b/e0/a58be059053bc8cf8c31d7a5c1765a78.jpg,1170,1548,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/938437641099900118/,Simpan Cepat,ssusilawatii399,#6d5949,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_938437641099900118.jpg
1102959764970077622,UGluOjExMDI5NTk3NjQ5NzAwNzc2MjI=,https://i.pinimg.com/originals/20/73/26/207326efce13e1b5cee5f8e61187b2c6.jpg,735,1200,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/1102959764970077622/,Hijab Style,ryuuzenn4444,#a99c8a,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_1102959764970077622.jpg
564287028324557624,UGluOjU2NDI4NzAyODMyNDU1NzYyNA==,https://i.pinimg.com/originals/74/63/ac/7463ac670d4a8f1f0bbf763f257669ec.jpg,981,1200,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/564287028324557624/,Men's Fashion,CoCo_Baddie,#9c9e97,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_564287028324557624.jpg
1080160291857845137,UGluOjEwODAxNjAyOTE4NTc4NDUxMzc=,https://i.pinimg.com/originals/d5/9c/ef/d59cef65cbfa244040e47a985cb196d0.jpg,736,1280,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/1080160291857845137/,مرات الحفظ السريع,yzzn12311,#9d887b,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_1080160291857845137.jpg
399413060719440629,UGluOjM5OTQxMzA2MDcxOTQ0MDYyOQ==,https://i.pinimg.com/originals/06/d2/5d/06d25d1df9e2aff507851878b107c62c.jpg,640,800,170x|236x|474x|736x|orig,go on my tik tok:0verl00ked #outfit #streetwearoutfitsmen #baggyy2k #outfitinspo #streetwear #fashion #baggy,,,https://www.pinterest.com/pin/399413060719440629/,yassification,andlucyy,#2a2a25,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_399413060719440629.jpg
662732901469178564,UGluOjY2MjczMjkwMTQ2OTE3ODU2NA==,https://i.pinimg.com/originals/5c/ad/ff/5cadfff6735c6322f3dc452564689edc.jpg,688,1200,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/662732901469178564/,beauty is in the details,beautyhf369,#744043,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_662732901469178564.jpg
622059767250775437,UGluOjYyMjA1OTc2NzI1MDc3NTQzNw==,https://i.pinimg.com/originals/44/4d/df/444ddf30f9ce3b34f0a01af2fc09a4c4.jpg,750,750,170x|236x|474x|736x|orig,Credit to May Uuu Mi,,,https://www.pinterest.com/pin/622059767250775437/,コーディネート,es32rs12,#cfc0b4,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_622059767250775437.jpg
293789575683972371,UGluOjI5Mzc4OTU3NTY4Mzk3MjM3MQ==,https://i.pinimg.com/originals/39/66/36/3966364b999dec95fa29608983362f14.jpg,1400,2100,170x|236x|474x|736x|orig,New York SS 2017 Street Style: Margaret Zhang,,https://www.bloglovin.com/blogs/style-du-monde-2432755/new-york-ss-2017-street-style-margaret-zhang-5741703231,https://www.pinterest.com/pin/293789575683972371/,Style 13,ladyloulabelle,#7395b3,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_293789575683972371.jpg
416301559311695272,UGluOjQxNjMwMTU1OTMxMTY5NTI3Mg==,https://i.pinimg.com/originals/c9/58/57/c9585791cd82340b3f4b5e0f8f381ef8.webp,1090,1635,170x|236x|474x|736x|orig,,,https://www.refinery29.com/en-us/2020/02/9440386/milan-fashion-week-street-style-fall-winter-2020,https://www.pinterest.com/pin/416301559311695272/,fashion,elisepomery77,#897c76,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_416301559311695272.webp
371969250486900593,UGluOjM3MTk2OTI1MDQ4NjkwMDU5Mw==,https://i.pinimg.com/originals/d0/b5/93/d0b593995ff105bbed2aa78d3cfccecc.jpg,679,1200,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/371969250486900593/,𝖉𝖚𝖒𝖕,new222new,#1a3837,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_371969250486900593.jpg
38280665576777602,UGluOjM4MjgwNjY1NTc2Nzc3NjAy,https://i.pinimg.com/originals/c7/7b/41/c77b41f3354c6dbfc696b6dbe9444ba1.jpg,828,1472,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/38280665576777602/,Quick Saves,kaffiahmad10,#8a7a6a,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_38280665576777602.jpg
901634787896461895,UGluOjkwMTYzNDc4Nzg5NjQ2MTg5NQ==,https://i.pinimg.com/originals/c5/b1/6d/c5b16d606105f32634eb880283b134f3.jpg,1290,2293,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/901634787896461895/,Simpan Cepat,EllenaZein,#997976,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_901634787896461895.jpg
863002347360252301,UGluOjg2MzAwMjM0NzM2MDI1MjMwMQ==,https://i.pinimg.com/originals/67/4b/07/674b079fdc431405d62d023f89a619db.jpg,900,1200,170x|236x|474x|736x|orig,,@jayaneparis,,https://www.pinterest.com/pin/863002347360252301/,life is good,jayane03,#95846d,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_863002347360252301.jpg
849139704777704663,UGluOjg0OTEzOTcwNDc3NzcwNDY2Mw==,https://i.pinimg.com/originals/12/4f/19/124f19db57fae42497f9dd3e5ce5ad23.jpg,1280,1600,170x|236x|474x|736x|orig,"y2k shoot ! ⭐️
#model #fashioninspiration #fashion #winter #photography #photoshoot #editorial",,,https://www.pinterest.com/pin/849139704777704663/,Pins by you,essncemills,#d3c0b4,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_849139704777704663.jpg
637751997276444211,UGluOjYzNzc1MTk5NzI3NjQ0NDIxMQ==,https://i.pinimg.com/originals/11/e5/d2/11e5d2516ff7e52d783b5671af36dcda.jpg,1080,1920,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/637751997276444211/,Pins by you,krrishsawardekar,#322d2f,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_637751997276444211.jpg
1016546947120314712,UGluOjEwMTY1NDY5NDcxMjAzMTQ3MTI=,https://i.pinimg.com/originals/e0/b2/57/e0b25706f3b0761350d4094c8f205d78.jpg,687,1200,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/1016546947120314712/,Love,noorheydari,#695a4f,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_1016546947120314712.jpg
916834436654883257,UGluOjkxNjgzNDQzNjY1NDg4MzI1Nw==,https://i.pinimg.com/originals/f2/4c/52/f24c527fb92d1b198b0d546f0cb872e4.jpg,675,1200,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/916834436654883257/,Zapisane na szybko,firuzef52,#f9f9f9,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_916834436654883257.jpg
1117877938777694231,UGluOjExMTc4Nzc5Mzg3Nzc2OTQyMzE=,https://i.pinimg.com/originals/c1/c0/d0/c1c0d0d5ed15566c702b0e6809785dff.jpg,736,981,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/1117877938777694231/,Pins by you,zukiiii01,#696b57,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_1117877938777694231.jpg
565412928188004770,UGluOjU2NTQxMjkyODE4ODAwNDc3MA==,https://i.pinimg.com/originals/c5/42/a1/c542a15c3474e4d8ab256347b840d943.jpg,300,450,170x|236x|474x|736x|orig,Snow Leopard,,,https://www.pinterest.com/pin/565412928188004770/,Street Style,juskit,,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_565412928188004770.jpg
524950900330393615,UGluOjUyNDk1MDkwMDMzMDM5MzYxNQ==,https://i.pinimg.com/originals/50/ff/12/50ff125f4f2c160af97414235eff2d75.jpg,675,1200,170x|236x|474x|736x|orig,,z,,https://www.pinterest.com/pin/524950900330393615/,Outfits,Alvrzcarolina,#625a49,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_524950900330393615.jpg
637892734725501491,UGluOjYzNzg5MjczNDcyNTUwMTQ5MQ==,https://i.pinimg.com/originals/be/d1/45/bed14565b9f47b0cadf66924e47a0ada.jpg,1176,2208,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/637892734725501491/,outfits,dummgorl,#8a7c6b,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_637892734725501491.jpg
67694800643505226,UGluOjY3Njk0ODAwNjQzNTA1MjI2,https://i.pinimg.com/originals/41/fa/f2/41faf225664aaec92c3bb79665b6293f.jpg,900,1200,170x|236x|474x|736x|orig,#h&m #fashion #mode #shopping #aesthetic,Fashion never sleeps.,,https://www.pinterest.com/pin/67694800643505226/,Pin,dianamedinathom,#8f5b37,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_67694800643505226.jpg
1021965340445188733,UGluOjEwMjE5NjUzNDA0NDUxODg3MzM=,https://i.pinimg.com/originals/a5/54/e0/a554e0dc6fde9f198ca9c6df3653475a.jpg,1214,1517,170x|236x|474x|736x|orig,"• Plan for a Spring Wardrobe Update 📝💐

Paint Your Color, Marki • #markispace
•
•
#styleinspo #fashiontrends #jacketstyle 
#sweaterseason #streetstyle #outfitideas",,https://www.instagram.com/p/DFUr-9SzvdP/?img_index=2,https://www.pinterest.com/pin/1021965340445188733/,Marki Space 🚀🪐,markispace,#69675f,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_1021965340445188733.jpg
1103663452452266499,UGluOjExMDM2NjM0NTI0NTIyNjY0OTk=,https://i.pinimg.com/originals/29/99/0b/29990bb31c2f50e76853df413415ace4.jpg,736,981,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/1103663452452266499/,𝐒𝐔𝐍𝐒𝐄𝐓 𝐆𝐈𝐑𝐋 𝐃𝐏☀️🌄,shanaya__oxo,#8b9c97,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_1103663452452266499.jpg
1090434128543241127,UGluOjEwOTA0MzQxMjg1NDMyNDExMjc=,https://i.pinimg.com/originals/b0/7f/21/b07f21574da90518a68769bcea2dd4b6.jpg,900,1200,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/1090434128543241127/,Çizimler,recebibrahimov2022,#8f8d93,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_1090434128543241127.jpg
172473860724323763,UGluOjE3MjQ3Mzg2MDcyNDMyMzc2Mw==,https://i.pinimg.com/originals/85/9f/57/859f5779e5bad3104479f3f42f512279.jpg,960,1200,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/172473860724323763/,Male Poses,HHooligan17,#040a08,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_172473860724323763.jpg
393924298675604032,UGluOjM5MzkyNDI5ODY3NTYwNDAzMg==,https://i.pinimg.com/originals/63/a7/e4/63a7e405ce7b0b2ac2d6b715f3521db7.jpg,640,640,170x|236x|474x|736x|orig,"Konnohiroyasu on Instagram: ""@lescalunetier 
@blurhms_official 
@hereu_ 

#blurhms #hereu #tanc #lesca #eyewear #menscoordinate #mensstyle #mensfashion #fashion #mensclothing #menswear #shirtstyle""",,https://www.instagram.com/p/Csi20JjvQAh/?igsh=MWY0d2diNTNheHlheg==,https://www.pinterest.com/pin/393924298675604032/,ヘアスタイル,daichiokamoto11,#434e39,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_393924298675604032.jpg
794815034215952880,UGluOjc5NDgxNTAzNDIxNTk1Mjg4MA==,https://i.pinimg.com/originals/52/be/e9/52bee9957129d95f6d0f2a04524881e1.jpg,800,800,170x|236x|474x|736x|orig,,FINECREEKLEATHERS,,https://www.pinterest.com/pin/794815034215952880/,My photos,katsumisugoshi,#84c5d6,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_794815034215952880.jpg
588634613785514255,UGluOjU4ODYzNDYxMzc4NTUxNDI1NQ==,https://i.pinimg.com/originals/04/cd/73/04cd735ae440615d197360b85ee80f4b.jpg,1063,1079,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/588634613785514255/,pics w girlies ‍♀️,sybellaaabbyy,#98866a,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_588634613785514255.jpg
896286763321821951,UGluOjg5NjI4Njc2MzMyMTgyMTk1MQ==,https://i.pinimg.com/originals/6b/81/20/6b81201490c026a9fd4cd59fa6052527.jpg,665,1200,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/896286763321821951/,صورة,alanida2005,#c0b2a8,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_896286763321821951.jpg
829999406329524357,UGluOjgyOTk5OTQwNjMyOTUyNDM1Nw==,https://i.pinimg.com/originals/1e/c7/6f/1ec76fdae95b3d4bf0ba519066b69b06.jpg,540,960,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/829999406329524357/,Pc gaming setup,Wasuae7,#141213,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_829999406329524357.jpg
263319909454128511,UGluOjI2MzMxOTkwOTQ1NDEyODUxMQ==,https://i.pinimg.com/originals/04/91/5a/04915a0dac2c7e2728ae8007e535cdb4.jpg,900,1200,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/263319909454128511/,dia a dia,roomamanni,#9f8977,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_263319909454128511.jpg
200128777184563612,UGluOjIwMDEyODc3NzE4NDU2MzYxMg==,https://i.pinimg.com/originals/cc/fb/89/ccfb8956d6326b48cbd8dd55127cffda.jpg,1080,1920,170x|236x|474x|736x|orig,,estaba comprando ropa JDKAJA,,https://www.pinterest.com/pin/200128777184563612/,Quick saves,babycake_,#968069,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_200128777184563612.jpg
325596248078082966,UGluOjMyNTU5NjI0ODA3ODA4Mjk2Ng==,https://i.pinimg.com/originals/b8/ea/6a/b8ea6a7c35cc1ddf9c996d649e2bf6d1.jpg,675,1200,170x|236x|474x|736x|orig,,Clothes,,https://www.pinterest.com/pin/325596248078082966/,visual merch,berklancasterr,#7f736b,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_325596248078082966.jpg
557672366331860142,UGluOjU1NzY3MjM2NjMzMTg2MDE0Mg==,https://i.pinimg.com/originals/5e/4d/ad/5e4dad380d1ef71215b9a2e3e91e8b5f.jpg,640,640,170x|236x|474x|736x|orig,Lewis Leathers - London - Shop : www.Fernweh.be,,,https://www.pinterest.com/pin/557672366331860142/,Lewis Leathers,fernwehantwerp,#b49b8b,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_557672366331860142.jpg
132152570311198499,UGluOjEzMjE1MjU3MDMxMTE5ODQ5OQ==,https://i.pinimg.com/originals/94/10/54/941054f7382cb7e3e2cc8f020b904d0e.jpg,900,1200,170x|236x|474x|736x|orig,H&M #fits #h&m #aesthetic,H&M,,https://www.pinterest.com/pin/132152570311198499/,arizona,virmercadoluna,#7e716f,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_132152570311198499.jpg
844493667019290,UGluOjg0NDQ5MzY2NzAxOTI5MA==,https://i.pinimg.com/originals/bd/6f/70/bd6f70340a41d0e059aa377dd55101e0.png,1000,1500,170x|236x|474x|736x|orig,Street smart: the season's key trends – in pictures | Fashion | The Guardian,,https://www.theguardian.com/fashion/gallery/2019/sep/20/street-smart-the-seasons-key-trends-in-pictures,https://www.pinterest.com/pin/844493667019290/,The Coolest,semelkaface,#7d6d62,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_844493667019290.png
131941464075324476,UGluOjEzMTk0MTQ2NDA3NTMyNDQ3Ng==,https://i.pinimg.com/originals/9c/e4/16/9ce41640f0a4ed0700f638bc633b3459.jpg,683,1024,170x|236x|474x|736x|orig,They Are Wearing: Milan Fashion Week Spring 2024 [PHOTOS] – WWD,,https://wwd.com/fashion-news/street-style/gallery/street-style-at-milan-fashion-week-september-1235825018/,https://www.pinterest.com/pin/131941464075324476/,She Got that Style--Solid Color Dresses,franniepantz,#9e9c95,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_131941464075324476.jpg
376261743848572219,UGluOjM3NjI2MTc0Mzg0ODU3MjIxOQ==,https://i.pinimg.com/originals/d0/9e/e2/d09ee259fba58fd924c0fa8f46ab0342.jpg,400,306,170x|236x|474x|736x|orig,"The always inspiring, Catherine Baba",,,https://www.pinterest.com/pin/376261743848572219/,U N I F O R M,reabotfrag,#bc9283,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_376261743848572219.jpg
630785491586851551,UGluOjYzMDc4NTQ5MTU4Njg1MTU1MQ==,https://i.pinimg.com/originals/f6/e5/3b/f6e53ba06c72c93279535fe97979387a.jpg,642,1200,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/630785491586851551/,Leather Blazers Jackets & Coats 😍,kaptonf,#a28175,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_630785491586851551.jpg
547468898455254988,UGluOjU0NzQ2ODg5ODQ1NTI1NDk4OA==,https://i.pinimg.com/originals/2d/47/d7/2d47d7fad099f783ffe5e9cd1aca3419.png,1000,1419,170x|236x|474x|736x|orig,AMERI 2019年春夏コレクション,,https://www.fashionsnap.com/collection/ameri/2019ss/#lg=1&slide=25,https://www.pinterest.com/pin/547468898455254988/,撮影イメージ,saeko1029,#cbd6d9,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_547468898455254988.png
60306082506330680,UGluOjYwMzA2MDgyNTA2MzMwNjgw,https://i.pinimg.com/originals/91/9b/26/919b268fb16f1b6897af522c5bde46c1.jpg,1080,1920,170x|236x|474x|736x|orig,,ZARA 🛍,,https://www.pinterest.com/pin/60306082506330680/,Cosas bonitas,BelloG1,#958e82,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_60306082506330680.jpg
439663982377042725,UGluOjQzOTY2Mzk4MjM3NzA0MjcyNQ==,https://i.pinimg.com/originals/ec/85/37/ec85373835bcba1202775d3d57113ac0.jpg,768,1152,170x|236x|474x|736x|orig,Best New York Fashion Week Street Style Spring 2016 - NYFW Street Style,,https://www.harpersbazaar.com/fashion/street-style/g6190/new-york-fashion-week-street-style-spring-2016/,https://www.pinterest.com/pin/439663982377042725/,Fashion,deliabbenoit,#807e7c,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_439663982377042725.jpg
766878642827784244,UGluOjc2Njg3ODY0MjgyNzc4NDI0NA==,https://i.pinimg.com/originals/07/6b/6e/076b6e09408199f9e860f29f1689f8a0.jpg,1080,1920,170x|236x|474x|736x|orig,,Lena Mantler,,https://www.pinterest.com/pin/766878642827784244/,Lena Mantler,itzcurly1,#a69a82,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_766878642827784244.jpg
316307573849417111,UGluOjMxNjMwNzU3Mzg0OTQxNzExMQ==,https://i.pinimg.com/originals/7c/8a/65/7c8a65ded818e121ed31f31e39fbef8c.jpg,1224,1632,170x|236x|474x|736x|orig,#happy #shopping #shoppingtime #goodvibes #aesthetic #fashionweekend,H&M (Good Day!!),,https://www.pinterest.com/pin/316307573849417111/,Compraras de usa 🇺🇸✨👏🏻💋💄,dulcedeanda,#858078,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_316307573849417111.jpg
419186677831124902,UGluOjQxOTE4NjY3NzgzMTEyNDkwMg==,https://i.pinimg.com/originals/4f/45/f2/4f45f2ea134dd5ed8be51ab2f07b453e.jpg,1125,2000,170x|236x|474x|736x|orig,,❤️‍🔥,,https://www.pinterest.com/pin/419186677831124902/,Bblindoynoy,monikaacosta396,#967b6a,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_419186677831124902.jpg
1050394313072025579,UGluOjEwNTAzOTQzMTMwNzIwMjU1Nzk=,https://i.pinimg.com/originals/ec/bf/f0/ecbff0ee9984c9d4a8d2c1e2bc8250e2.jpg,1080,1920,170x|236x|474x|736x|orig,,I am all about freedom and liberation🤟,,https://www.pinterest.com/pin/1050394313072025579/,你创建的 Pin 图,muagirls,#39393c,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_1050394313072025579.jpg
819444094725010417,UGluOjgxOTQ0NDA5NDcyNTAxMDQxNw==,https://i.pinimg.com/originals/01/2e/dc/012edcd83a0da35fcee96f983890677a.jpg,1080,1920,170x|236x|474x|736x|orig,,Please follow me,,https://www.pinterest.com/pin/819444094725010417/,Video❤️,sham_1,#a59c92,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_819444094725010417.jpg
533465518381692423,UGluOjUzMzQ2NTUxODM4MTY5MjQyMw==,https://i.pinimg.com/originals/1b/36/ee/1b36ee8bd52d6900cb8a12813993811d.jpg,736,1308,170x|236x|474x|736x|orig,,deyana : do not copy my pins,,https://www.pinterest.com/pin/533465518381692423/,Fake pictures,loveRosie432,#96908a,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_533465518381692423.jpg
873768765190111435,UGluOjg3Mzc2ODc2NTE5MDExMTQzNQ==,https://i.pinimg.com/originals/19/52/63/195263c576c14b11f44f7ecbb1c49988.jpg,720,960,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/873768765190111435/,Épingles créées par vous,wafaaloui44,#1a1c19,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_873768765190111435.jpg
599612137902940288,UGluOjU5OTYxMjEzNzkwMjk0MDI4OA==,https://i.pinimg.com/originals/47/3a/b7/473ab701e22a25ad049385dea10d7690.jpg,643,1200,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/599612137902940288/,Girls,velyannadea,#686455,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_599612137902940288.jpg
1029283689829585490,UGluOjEwMjkyODM2ODk4Mjk1ODU0OTA=,https://i.pinimg.com/originals/1f/4e/8b/1f4e8bf001f7c632b597de7cb979b939.jpg,720,900,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/1029283689829585490/,ports,kyukuwest,#5c5e51,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_1029283689829585490.jpg
647251777741282584,UGluOjY0NzI1MTc3Nzc0MTI4MjU4NA==,https://i.pinimg.com/originals/e3/4f/c7/e34fc7cfa043c7cb9aec6f8dbcb73c16.jpg,675,1200,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/647251777741282584/,Quick Saves,facelikeanangel,#977e5f,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_647251777741282584.jpg
194921490113400287,UGluOjE5NDkyMTQ5MDExMzQwMDI4Nw==,https://i.pinimg.com/originals/26/18/b9/2618b918e87615a945f820e5dc601bff.png,768,960,170x|236x|474x|736x|orig,,,https://parte.tv/user659995920900820992/801252065006325760,https://www.pinterest.com/pin/194921490113400287/,Fotos,thatianebrito,#aeb6c2,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_194921490113400287.png
752241944049012772,UGluOjc1MjI0MTk0NDA0OTAxMjc3Mg==,https://i.pinimg.com/originals/e7/ca/49/e7ca49a88b953320f99e2aa40ecc1596.jpg,736,1308,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/752241944049012772/,Lugares,Emma_Bednarczyck,#a39273,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_752241944049012772.jpg
570479477809240649,UGluOjU3MDQ3OTQ3NzgwOTI0MDY0OQ==,https://i.pinimg.com/originals/89/8f/9b/898f9b60f12a315263c88b09bda47568.jpg,1200,1800,170x|236x|474x|736x|orig,ISO.POETISM BY TOBIAS BIRK NIELSEN Wins Zalando's Sustainability Award,,https://www.highsnobiety.com/p/zalando-sustainability-award-winner/,https://www.pinterest.com/pin/570479477809240649/,Swaggy Steve,ntroufan,#80a9c4,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_570479477809240649.jpg
